player_name,bookmaker,line,predicted_points,P_over_model,P_over_market,edge_over,edge_under,best_side,best_edge
Derrick White,DraftKings,16.5,18.065803946931638,0.5754881895997972,0.48863730270225597,0.08685088689754122,-0.08685088689754117,over,0.08685088689754122
Jrue Holiday,FanDuel,15.5,17.74845506786949,0.5921196359417883,0.5060689431946916,0.08605069274709665,-0.08605069274709659,over,0.08605069274709665
Jalen Smith,DraftKings,12.5,11.617605250452417,0.41270246159920576,0.4979225527671597,-0.08522009116795393,0.08522009116795404,under,0.08522009116795404
T.J. McConnell,BetOnline.ag,8.5,8.968210500414603,0.5465908243683332,0.46322988528598974,0.08336093908234343,-0.08336093908234332,over,0.08336093908234343
Kevin Durant,DraftKings,26.5,24.85840716819001,0.39445963154689345,0.4770335727409387,-0.08257394119404526,0.08257394119404526,under,0.08257394119404526
Jayson Tatum,DraftKings,19.5,20.91436528601297,0.6019578686271316,0.5217643644805572,0.08019350414657445,-0.0801935041465745,over,0.08019350414657445
Rui Hachimura,DraftKings,8.5,9.573856551260812,0.5932449010148371,0.5134353038445638,0.07980959717027325,-0.07980959717027314,over,0.07980959717027325
Norman Powell,FanDuel,18.5,20.484284096888707,0.6176418590302397,0.5379072681704261,0.0797345908598136,-0.07973459085981366,over,0.0797345908598136
Onyeka Okongwu,FanDuel,13.5,14.538974019832231,0.5600182031847207,0.4808467741935484,0.07917142899117235,-0.07917142899117235,over,0.07917142899117235
James Harden,FanDuel,21.5,23.428827528611215,0.6111500930935204,0.532258064516129,0.07889202857739142,-0.0788920285773913,over,0.07889202857739142
T.J. McConnell,FanDuel,8.5,8.968210500414603,0.5465908243683332,0.4677419354838709,0.07884888888446229,-0.07884888888446218,over,0.07884888888446229
Quentin Grimes,DraftKings,17.5,19.63677639450361,0.5939990001527975,0.5155112508272668,0.07848774932553071,-0.07848774932553076,over,0.07848774932553071
De'Anthony Melton,DraftKings,15.5,13.567751417025324,0.40778177351491185,0.48542880932556204,-0.07764703581065019,0.07764703581065024,under,0.07764703581065024
Jaylin Williams,DraftKings,5.5,6.1173153331955055,0.5288891628228483,0.4513606919604917,0.07752847086235654,-0.07752847086235648,over,0.07752847086235654
De'Anthony Melton,FanDuel,14.5,13.567751417025324,0.4551984052925654,0.532258064516129,-0.07705965922356361,0.07705965922356373,under,0.07705965922356373
Kevin Durant,BetOnline.ag,26.5,24.85840716819001,0.39445963154689345,0.4693877551020409,-0.07492812355514744,0.07492812355514733,under,0.07492812355514733
Bruce Brown,FanDuel,6.5,7.449531614063504,0.5938201241256341,0.5191532258064516,0.0746668983191825,-0.0746668983191825,over,0.0746668983191825
Nicolas Claxton,DraftKings,9.5,10.844228008334468,0.6122095546176348,0.5379917512690355,0.07421780334859929,-0.07421780334859923,over,0.07421780334859929
Shai Gilgeous-Alexander,DraftKings,29.5,31.096664586026655,0.5845691350387618,0.510397604391948,0.07417153064681381,-0.07417153064681375,over,0.07417153064681381
Cedric Coward,DraftKings,12.5,13.101806164132892,0.5482116981482252,0.47404053829539794,0.0741711598528273,-0.0741711598528273,over,0.0741711598528273
Jaxson Hayes,FanDuel,6.5,5.894579959548159,0.4543193904483134,0.5281576830249397,-0.07383829257662633,0.07383829257662622,under,0.07383829257662622
Jalen Smith,FanDuel,12.5,11.617605250452417,0.41270246159920576,0.48581617766250607,-0.0731137160633003,0.0731137160633003,under,0.0731137160633003
Bilal Coulibaly,FanDuel,14.5,13.711135970052188,0.4596490491291546,0.532258064516129,-0.0726090153869744,0.07260901538697451,under,0.07260901538697451
Ausar Thompson,FanDuel,9.5,10.455109671292593,0.5716194868091692,0.5,0.07161948680916919,-0.07161948680916919,over,0.07161948680916919
Jarace Walker,FanDuel,14.5,14.842916074703256,0.5334705679537843,0.46209273182957394,0.07137783612421039,-0.07137783612421045,over,0.07137783612421039
Naji Marshall,FanDuel,16.5,18.67864304875968,0.5854144635862555,0.5141838223374939,0.07123064124876155,-0.07123064124876155,over,0.07123064124876155
Nikola Jokic,FanDuel,28.5,26.24622529180133,0.3968135786500586,0.4677419354838709,-0.07092835683381227,0.07092835683381238,under,0.07092835683381238
Ryan Rollins,DraftKings,18.5,17.90017429104173,0.44480750543249814,0.5155112508272668,-0.07070374539476865,0.07070374539476859,under,0.07070374539476859
Gary Payton II,FanDuel,10.5,11.438914235855503,0.5927902899583837,0.5240847784200385,0.06870551153834514,-0.06870551153834514,over,0.06870551153834514
Kevin Durant,FanDuel,26.5,24.85840716819001,0.39445963154689345,0.46209273182957394,-0.06763310028268049,0.06763310028268044,under,0.06763310028268044
Cedric Coward,BetOnline.ag,12.5,13.101806164132892,0.5482116981482252,0.48149290561381863,0.0667187925344066,-0.0667187925344066,over,0.0667187925344066
Austin Reaves,DraftKings,23.5,24.555606599653316,0.5599741328164349,0.4937655860349127,0.06620854678152222,-0.06620854678152222,over,0.06620854678152222
Sam Merrill,FanDuel,13.5,12.144864249999236,0.4023121047542011,0.4677419354838709,-0.06542983072966979,0.0654298307296699,under,0.0654298307296699
Walter Clayton Jr.,FanDuel,10.5,9.476843744910921,0.39905685945197344,0.46209273182957394,-0.0630358723776005,0.06303587237760044,under,0.06303587237760044
Jaxson Hayes,BetOnline.ag,6.5,5.894579959548159,0.4543193904483134,0.5164392569455861,-0.06211986649727275,0.062119866497272636,under,0.062119866497272636
Julius Randle,DraftKings,21.5,19.811439992724235,0.41495641466379607,0.47614107883817425,-0.06118466417437818,0.06118466417437818,under,0.06118466417437818
Naz Reid,BetOnline.ag,12.5,11.876132507743232,0.4388660640008739,0.5,-0.06113393599912609,0.06113393599912609,under,0.06113393599912609
Carlton Carrington,FanDuel,13.5,12.923951613528747,0.47125867001238986,0.532258064516129,-0.060999394503739146,0.06099939450373926,under,0.06099939450373926
Kyle Kuzma,DraftKings,12.5,11.21760589675756,0.4402824867921401,0.5010457625700661,-0.06076327577792595,0.06076327577792601,under,0.06076327577792601
Ausar Thompson,DraftKings,9.5,10.455109671292593,0.5716194868091692,0.512482836100362,0.05913665070880714,-0.05913665070880719,over,0.05913665070880714
Naz Reid,DraftKings,12.5,11.876132507743232,0.4388660640008739,0.4979225527671597,-0.059056488766285775,0.059056488766285886,under,0.059056488766285886
LeBron James,FanDuel,18.5,19.222050378929072,0.5583063670511852,0.5,0.05830636705118519,-0.05830636705118519,over,0.05830636705118519
Brandin Podziemski,DraftKings,15.5,14.3430654546437,0.438831905289347,0.4968624497991968,-0.05803054450984979,0.05803054450984979,under,0.05803054450984979
Max Christie,FanDuel,11.5,10.917612099424511,0.44211977801218927,0.5,-0.05788022198781073,0.05788022198781073,under,0.05788022198781073
Stephon Castle,BetOnline.ag,18.5,16.67166885278906,0.4115603207609162,0.4693877551020409,-0.057827434341124695,0.057827434341124584,under,0.057827434341124584
Austin Reaves,BetOnline.ag,23.5,24.555606599653316,0.5599741328164349,0.5030953363598845,0.05687879645655047,-0.05687879645655053,over,0.05687879645655047
LeBron James,BetOnline.ag,18.5,19.222050378929072,0.5583063670511852,0.5030953363598845,0.05521103069130073,-0.05521103069130079,over,0.05521103069130073
Ryan Rollins,FanDuel,18.5,17.90017429104173,0.44480750543249814,0.5,-0.05519249456750186,0.05519249456750186,under,0.05519249456750186
Taurean Prince,DraftKings,7.5,6.715223625888589,0.4286842263148255,0.4833368048323266,-0.054652578517501105,0.05465257851750105,under,0.05465257851750105
Cedric Coward,FanDuel,12.5,13.101806164132892,0.5482116981482252,0.4939310568053083,0.054280641342916935,-0.05428064134291688,over,0.054280641342916935
Kyle Kuzma,FanDuel,12.5,11.21760589675756,0.4402824867921401,0.4939310568053083,-0.053648570013168195,0.05364857001316825,under,0.05364857001316825
Amen Thompson,FanDuel,18.5,18.647951703268582,0.5141020649108382,0.46209273182957394,0.052009333081264264,-0.05200933308126432,over,0.052009333081264264
Gui Santos,FanDuel,12.5,11.658671226927513,0.43883689049399965,0.48987854251012153,-0.051041652016121875,0.051041652016121764,under,0.051041652016121764
Stephon Castle,FanDuel,18.5,16.67166885278906,0.4115603207609162,0.46209273182957394,-0.050532411068657745,0.05053241106865769,under,0.05053241106865769
Jarace Walker,BetOnline.ag,14.5,14.842916074703256,0.5334705679537843,0.483560743054414,0.04990982489937035,-0.04990982489937046,over,0.04990982489937035
Will Richard,FanDuel,7.5,8.537351606568908,0.5638796823408094,0.5141838223374939,0.049695860003315495,-0.049695860003315495,over,0.049695860003315495
VJ Edgecombe,DraftKings,21.5,20.571319857159917,0.45894666636867454,0.5073240143969199,-0.04837734802824534,0.04837734802824517,under,0.04837734802824517
Jamal Murray,FanDuel,22.5,24.655341555163186,0.5674279077435792,0.5191532258064516,0.048274681937127584,-0.048274681937127584,over,0.048274681937127584
Jerami Grant,DraftKings,17.5,16.389678102563476,0.4465325314103208,0.4947698744769875,-0.048237343066666716,0.048237343066666716,under,0.048237343066666716
LeBron James,DraftKings,18.5,19.222050378929072,0.5583063670511852,0.510397604391948,0.04790876265923716,-0.0479087626592371,over,0.04790876265923716
Tobias Harris,FanDuel,13.5,13.084308910867868,0.4715879386090762,0.5191532258064516,-0.047565287197375405,0.047565287197375405,under,0.047565287197375405
Deandre Ayton,DraftKings,11.5,11.995253434883876,0.5306972692087417,0.4833368048323266,0.04736046437641511,-0.04736046437641517,over,0.04736046437641511
Kevin Huerter,FanDuel,8.5,9.002015451133163,0.5454497040693569,0.5,0.04544970406935689,-0.04544970406935689,over,0.04544970406935689
Duncan Robinson,FanDuel,11.5,11.788058017738663,0.5203449972953004,0.47591522157996147,0.044429775715338904,-0.044429775715338904,over,0.044429775715338904
Donovan Clingan,FanDuel,15.5,14.535294764384112,0.4414148634900422,0.48581617766250607,-0.044401314172463846,0.044401314172463846,under,0.044401314172463846
Ben Saraf,FanDuel,9.5,10.489648659734017,0.5625169977213278,0.5191532258064516,0.04336377191487617,-0.04336377191487617,over,0.04336377191487617
Jaylin Williams,FanDuel,4.5,6.1173153331955055,0.5753007132623884,0.532258064516129,0.043042648746259404,-0.04304264874625929,over,0.043042648746259404
Draymond Green,DraftKings,8.5,9.31603537646312,0.5649081374332814,0.5229664272590613,0.041941710174220104,-0.041941710174220104,over,0.041941710174220104
Tobias Harris,DraftKings,13.5,13.084308910867868,0.4715879386090762,0.512482836100362,-0.04089489749128583,0.040894897491285775,under,0.040894897491285775
Draymond Green,FanDuel,8.5,9.31603537646312,0.5649081374332814,0.5240847784200385,0.040823359013242855,-0.040823359013242855,over,0.040823359013242855
Austin Reaves,FanDuel,23.5,24.555606599653316,0.5599741328164349,0.5191532258064516,0.04082090700998331,-0.04082090700998331,over,0.04082090700998331
Daniel Gafford,FanDuel,9.5,10.62373114998892,0.5722297776840688,0.532258064516129,0.03997171316793979,-0.03997171316793968,over,0.03997171316793979
Donovan Clingan,DraftKings,15.5,14.535294764384112,0.4414148634900422,0.48124062031015497,-0.039825756820112745,0.03982575682011291,under,0.03982575682011291
Jaylen Brown,FanDuel,25.5,25.775151031854875,0.5115512792804446,0.4718423169750604,0.03970896230538423,-0.03970896230538434,over,0.03970896230538423
Deandre Ayton,BetOnline.ag,11.5,11.995253434883876,0.5306972692087417,0.49179655455291227,0.03890071465582945,-0.03890071465582945,over,0.03890071465582945
Amen Thompson,BetOnline.ag,18.5,18.647951703268582,0.5141020649108382,0.4773429454170958,0.03675911949374239,-0.03675911949374244,over,0.03675911949374239
Obi Toppin,FanDuel,8.5,8.942602042272322,0.5303321598933906,0.4939310568053083,0.036401103088082254,-0.0364011030880822,over,0.036401103088082254
Myles Turner,FanDuel,10.5,11.092757002852418,0.5422866538479638,0.5060689431946916,0.03621771065327217,-0.03621771065327212,over,0.03621771065327217
Ziaire Williams,DraftKings,11.5,10.833558821990882,0.4575973110230871,0.4937655860349127,-0.036168275011825624,0.036168275011825624,under,0.036168275011825624
Obi Toppin,BetOnline.ag,8.5,8.942602042272322,0.5303321598933906,0.4948402542722694,0.035491905621121145,-0.035491905621121034,over,0.035491905621121145
Walter Clayton Jr.,DraftKings,9.5,9.476843744910921,0.4976905105970615,0.5330897279740154,-0.03539921737695395,0.035399217376953895,under,0.035399217376953895
C.J. McCollum,FanDuel,17.5,17.59925127230138,0.5065546014309077,0.4718423169750604,0.034712284455847287,-0.0347122844558474,over,0.034712284455847287
Jerami Grant,FanDuel,17.5,16.389678102563476,0.4465325314103208,0.4808467741935484,-0.03431424278322759,0.03431424278322759,under,0.03431424278322759
Walter Clayton Jr.,BetOnline.ag,9.5,9.476843744910921,0.4976905105970615,0.5318542641970282,-0.034163753599966706,0.03416375359996682,under,0.03416375359996682
Collin Sexton,DraftKings,14.5,14.613793898643936,0.5049012019294927,0.47193347193347185,0.03296772999602088,-0.03296772999602071,over,0.03296772999602088
Myles Turner,DraftKings,10.5,11.092757002852418,0.5422866538479638,0.510397604391948,0.03188904945601578,-0.03188904945601573,over,0.03188904945601578
Julius Randle,BetOnline.ag,20.5,19.811439992724235,0.46509870423698974,0.4969046636401156,-0.03180595940312586,0.031805959403125805,under,0.031805959403125805
Deandre Ayton,FanDuel,11.5,11.995253434883876,0.5306972692087417,0.5,0.030697269208741718,-0.030697269208741718,over,0.030697269208741718
C.J. McCollum,DraftKings,17.5,17.59925127230138,0.5065546014309077,0.47614107883817425,0.030413522592733444,-0.030413522592733444,over,0.030413522592733444
Victor Wembanyama,BetOnline.ag,27.5,26.255137437194385,0.44739876730275685,0.4773429454170958,-0.02994417811433897,0.029944178114338915,under,0.029944178114338915
Deni Avdija,DraftKings,24.5,24.767152748724843,0.5125728806088132,0.4833368048323266,0.029236075776486625,-0.02923607577648668,over,0.029236075776486625
Aaron Gordon,FanDuel,16.5,15.759911382273037,0.46476768138499946,0.4939310568053083,-0.029163375420308835,0.02916337542030889,under,0.02916337542030889
Brandin Podziemski,FanDuel,15.5,14.3430654546437,0.438831905289347,0.4677419354838709,-0.028910030194523872,0.028910030194523983,under,0.028910030194523983
Jaylin Williams,BetOnline.ag,5.5,6.1173153331955055,0.5288891628228483,0.5,0.028889162822848258,-0.028889162822848258,over,0.028889162822848258
Cooper Flagg,FanDuel,21.5,21.861138491785564,0.5319688552045924,0.5060689431946916,0.025899912009900716,-0.02589991200990066,over,0.025899912009900716
Victor Wembanyama,FanDuel,27.5,26.255137437194385,0.44739876730275685,0.4718423169750604,-0.024443549672303555,0.024443549672303444,under,0.024443549672303444
Jaylen Brown,BetOnline.ag,25.5,25.775151031854875,0.5115512792804446,0.4876847290640395,0.023866550216405158,-0.02386655021640527,over,0.023866550216405158
Jarace Walker,DraftKings,14.5,14.842916074703256,0.5334705679537843,0.510397604391948,0.0230729635618363,-0.023072963561836246,over,0.0230729635618363
Nicolas Claxton,FanDuel,10.5,10.844228008334468,0.5290983493779149,0.5060689431946916,0.023029406183223244,-0.02302940618322319,over,0.023029406183223244
VJ Edgecombe,FanDuel,21.5,20.571319857159917,0.45894666636867454,0.4808467741935484,-0.021900107824873838,0.021900107824873838,under,0.021900107824873838
Devin Vassell,FanDuel,13.5,13.736228157420536,0.5167100213742989,0.5379072681704261,-0.021197246796127223,0.021197246796127167,under,0.021197246796127167
Amen Thompson,DraftKings,18.5,18.647951703268582,0.5141020649108382,0.4937655860349127,0.02033647887592549,-0.02033647887592549,over,0.02033647887592549
Scoot Henderson,FanDuel,13.5,13.719688939696306,0.5116456332879076,0.5281576830249397,-0.01651204973703213,0.01651204973703202,under,0.01651204973703202
Matas Buzelis,FanDuel,19.5,19.681681256196484,0.5085670521726986,0.4939310568053083,0.014635995367390298,-0.014635995367390242,over,0.014635995367390298
Tre Jones,DraftKings,13.5,13.579866500525808,0.5062956776622316,0.4916850288945246,0.014610648767707013,-0.014610648767707013,over,0.014610648767707013
Julian Champagnie,FanDuel,11.5,11.223598228221029,0.4809589241215797,0.4677419354838709,0.013216988637708815,-0.013216988637708704,over,0.013216988637708815
Toumani Camara,FanDuel,12.5,12.582981990858102,0.5065256912841906,0.5191532258064516,-0.012627534522261064,0.012627534522261064,under,0.012627534522261064
Tre Jones,FanDuel,13.5,13.579866500525808,0.5062956776622316,0.4939310568053083,0.012364620856923303,-0.012364620856923247,over,0.012364620856923303
Duncan Robinson,DraftKings,11.5,11.788058017738663,0.5203449972953004,0.5083149711054754,0.01203002618982496,-0.01203002618982496,over,0.01203002618982496
Bam Adebayo,FanDuel,20.5,21.265981784711396,0.5203633174408411,0.532258064516129,-0.011894747075287926,0.011894747075288037,under,0.011894747075288037
Deni Avdija,FanDuel,24.5,24.767152748724843,0.5125728806088132,0.5240847784200385,-0.011511897811225302,0.011511897811225302,under,0.011511897811225302
Rudy Gobert,BetOnline.ag,12.5,12.54551638896605,0.5026133713404581,0.49179655455291227,0.010816816787545869,-0.010816816787545869,over,0.010816816787545869
Robert Williams,FanDuel,6.5,6.995213961971804,0.5341257680468626,0.5240847784200385,0.010040989626824093,-0.010040989626824093,over,0.010040989626824093
Matas Buzelis,DraftKings,19.5,19.681681256196484,0.5085670521726986,0.5,0.008567052172698597,-0.008567052172698597,over,0.008567052172698597
Taurean Prince,FanDuel,6.5,6.715223625888589,0.5196556225024196,0.5281576830249397,-0.008502060522520116,0.008502060522520005,under,0.008502060522520005
Donte DiVincenzo,DraftKings,11.5,11.590170973923687,0.5063633413878996,0.4979225527671597,0.008440788620739936,-0.008440788620739825,over,0.008440788620739936
Jonathan Kuminga,FanDuel,11.5,11.963830298544611,0.5206489375188103,0.5281576830249397,-0.007508745506129455,0.007508745506129344,under,0.007508745506129344
Julian Champagnie,BetOnline.ag,11.5,11.223598228221029,0.4809589241215797,0.47438944435338465,0.006569479768195052,-0.006569479768194997,over,0.006569479768195052
Donte DiVincenzo,BetOnline.ag,11.5,11.590170973923687,0.5063633413878996,0.5,0.006363341387899624,-0.006363341387899624,over,0.006363341387899624
Klay Thompson,FanDuel,12.5,11.845230705460102,0.4620183122159077,0.4677419354838709,-0.005723623267963163,0.005723623267963274,under,0.005723623267963274
Jonathan Kuminga,DraftKings,11.5,11.963830298544611,0.5206489375188103,0.5259594617046021,-0.0053105241857918095,0.0053105241857918095,under,0.0053105241857918095
Alperen Sengun,DraftKings,18.5,18.672890397739565,0.5093958472123825,0.5145711906744379,-0.005175343462055393,0.005175343462055448,under,0.005175343462055448
Toumani Camara,DraftKings,12.5,12.582981990858102,0.5065256912841906,0.5020774472328402,0.0044482440513503585,-0.0044482440513502475,over,0.0044482440513503585
Paul Reed Jr,DraftKings,8.5,8.777845741709225,0.5216860027091249,0.5259594617046021,-0.004273458995477153,0.004273458995477153,under,0.004273458995477153
Alperen Sengun,BetOnline.ag,18.5,18.672890397739565,0.5093958472123825,0.5051597457277305,0.004236101484652033,-0.004236101484651922,over,0.004236101484652033
Julian Champagnie,DraftKings,11.5,11.223598228221029,0.4809589241215797,0.4770335727409387,0.0039253513806409845,-0.0039253513806409845,over,0.0039253513806409845
Alperen Sengun,FanDuel,18.5,18.672890397739565,0.5093958472123825,0.5060689431946916,0.003326904017690868,-0.0033269040176908127,over,0.003326904017690868
Devin Vassell,BetOnline.ag,13.5,13.736228157420536,0.5167100213742989,0.519675254742772,-0.002965233368473097,0.002965233368473097,under,0.002965233368473097
Ziaire Williams,FanDuel,10.5,10.833558821990882,0.5212529202283578,0.5240847784200385,-0.0028318581916807473,0.0028318581916807473,under,0.0028318581916807473
Rudy Gobert,DraftKings,12.5,12.54551638896605,0.5026133713404581,0.5,0.002613371340458137,-0.002613371340458137,over,0.002613371340458137
Paul Reed Jr,FanDuel,8.5,8.777845741709225,0.5216860027091249,0.5240847784200385,-0.0023987757109136254,0.0023987757109136254,under,0.0023987757109136254
Devin Vassell,DraftKings,13.5,13.736228157420536,0.5167100213742989,0.5155112508272668,0.001198770547032102,-0.0011987705470321575,over,0.001198770547032102
Leonard Miller,FanDuel,8.5,8.726423657651138,0.518181353667273,0.5191532258064516,-0.0009718721391785978,0.0009718721391785978,under,0.0009718721391785978
Jaylen Brown,DraftKings,25.5,25.775151031854875,0.5115512792804446,0.512482836100362,-0.0009315568199174118,0.0009315568199173563,under,0.0009315568199173563
